30.4,-0.1048,9.702,-0.1277,35.0
30.5,-0.0952,9.7281,-0.1237,35.0
30.6,-0.0933,9.7333,-0.1189,35.0
30.7,-0.0921,9.7373,-0.1132,35.0
30.8,-0.0838,9.7617,-0.1129,35.0
30.9,-0.0876,9.7516,-0.1043,35.0
31.0,-0.084,9.7602,-0.1032,35.0
31.1,-0.0778,9.7798,-0.0981,35.0
31.2,-0.0689,9.8046,-0.0907,35.0
31.3,-0.068,9.8076,-0.094,35.0
31.4,-0.066,9.8125,-0.0837,35.0
31.5,-0.0685,9.8062,-0.0786,35.0
31.6,-0.0601,9.8299,-0.0734,35.0
31.7,-0.0506,9.8566,-0.0711,35.0
31.8,-0.0548,9.8435,-0.0648,35.0
31.9,-0.0487,9.8624,-0.0674,35.0
32.0,-0.0471,9.8655,-0.062,35.0
32.1,-0.0433,9.8776,-0.0522,35.0
32.2,-0.0382,9.8915,-0.0484,35.0
32.3,-0.031,9.9133,-0.0471,35.0
32.4,-0.0334,9.9046,-0.0429,35.0
32.5,-0.0292,9.9164,-0.0352,35.0
32.6,-0.0241,9.933,-0.0313,35.0
32.7,-0.0183,9.9479,-0.0301,35.0
32.8,-0.0199,9.9451,-0.0193,35.0
32.9,-0.0067,9.9813,-0.0126,35.0
33.0,-0.0083,9.978,-0.0162,35.0
33.1,-0.0045,9.9873,-0.0043,35.0
33.2,0.0032,10.0103,0.001,35.0
33.3,0.0051,10.0162,-0.0021,35.0
33.4,0.0035,10.0099,0.0107,35.0
33.5,0.0152,10.0436,0.0078,35.0
33.6,0.0146,10.0433,0.0131,35.0
33.7,0.0208,10.0606,0.0236,35.0
33.8,0.0204,10.0583,0.0272,35.0
33.9,0.0281,10.0814,0.0335,35.0
34.0,0.0333,10.0966,0.0378,35.0
34.1,0.0343,10.0978,0.0408,35.0
34.2,0.0328,10.0953,0.0444,35.0
34.3,0.0456,10.1309,0.0468,35.0
34.4,0.0397,10.1146,0.0556,35.0
34.5,0.046,10.1314,0.0579,35.0
34.6,0.0519,10.149,0.0593,35.0
34.7,0.0565,10.1625,0.069,35.0
34.8,0.0544,10.1567,0.0696,35.0
34.9,0.0622,10.1786,0.0731,35.0
35.0,0.0626,10.1788,0.0839,35.0
35.1,0.0699,10.2003,0.085,35.0
35.2,0.0746,10.215,0.0854,35.0
35.3,0.0731,10.2099,0.0935,35.0
35.4,0.0809,10.2325,0.0971,35.0
35.5,0.0788,10.2258,0.1066,35.0
35.6,0.0881,10.2531,0.1072,35.0
35.7,0.0933,10.2672,0.1125,35.0
35.8,0.0932,10.2668,0.1181,35.0
35.9,0.1017,10.2921,0.1168,35.0
36.0,0.1035,10.2962,0.1259,35.0
36.1,0.1012,10.2904,0.1275,35.0
36.2,0.1064,10.3052,0.1332,35.0
36.3,0.1077,10.3087,0.135,35.0
36.4,0.111,10.3169,0.1382,35.0
36.5,0.1126,10.3224,0.1446,35.0
36.6,0.1155,10.331,0.1448,35.0
36.7,0.1179,10.3379,0.1545,35.0
36.8,0.1265,10.3618,0.159,35.0
36.9,0.1241,10.3551,0.1633,35.0
37.0,0.1344,10.3837,0.1667,35.0
37.1,0.1321,10.3787,0.1693,35.0
37.2,0.1341,10.3848,0.1696,35.0
37.3,0.1447,10.4142,0.1767,35.0
37.4,0.1396,10.3989,0.1807,35.0
37.5,0.1475,10.4233,0.1832,35.0
37.6,0.1436,10.412,0.1877,35.0
37.7,0.1538,10.4398,0.1882,35.0
37.8,0.1532,10.4374,0.1875,35.0
37.9,0.1568,10.4498,0.195,35.0
38.0,0.1622,10.4636,0.1975,35.0
38.1,0.1663,10.4757,0.1958,35.0
38.2,0.1622,10.465,0.2061,35.0
38.3,0.1632,10.4672,0.2019,35.0
38.4,0.1682,10.4812,0.2101,35.0
38.5,0.1688,10.4833,0.2126,35.0
38.6,0.1773,10.5062,0.21,35.0
38.7,0.1712,10.4908,0.2135,35.0
38.8,0.1753,10.5014,0.2179,35.0
38.9,0.1736,10.4957,0.2216,35.0
39.0,0.1853,10.5306,0.2195,35.0
39.1,0.1788,10.5108,0.2224,35.0
39.2,0.1832,10.5235,0.2265,35.0
39.3,0.1826,10.5221,0.2331,35.0
39.4,0.1881,10.5391,0.2322,35.0
39.5,0.1885,10.5399,0.2336,35.0
39.6,0.1848,10.5295,0.2323,35.0
39.7,0.1923,10.55,0.2349,35.0
39.8,0.1877,10.5368,0.2424,35.0
39.9,0.1969,10.5632,0.2383,35.0
40.0,0.1922,10.5504,0.2438,35.0
40.1,0.1987,10.5692,0.247,35.0
40.2,0.1996,10.5699,0.24,35.0
40.3,0.2006,10.5733,0.2414,35.0
40.4,0.194,10.5548,0.2438,35.0
40.5,0.1957,10.5588,0.2459,35.0
40.6,0.2031,10.581,0.2507,35.0
40.7,0.1976,10.5661,0.2518,35.0
40.8,0.2002,10.5734,0.2538,35.0
40.9,0.1978,10.565,0.2501,35.0
41.0,0.1992,10.5697,0.2508,35.0
41.1,0.1999,10.5719,0.2534,35.0
41.2,0.206,10.5886,0.2527,35.0
41.3,0.2071,10.5914,0.2505,35.0
41.4,0.2085,10.5955,0.2515,35.0
41.5,0.2036,10.5825,0.251,35.0
41.6,0.2008,10.5744,0.2557,35.0
41.7,0.1994,10.5704,0.256,35.0
41.8,0.2017,10.5767,0.2495,35.0
41.9,0.2002,10.5737,0.2554,35.0
42.0,0.2016,10.5771,0.2561,35.0
42.1,0.2024,10.5784,0.2521,35.0
42.2,0.2074,10.5942,0.2566,35.0
42.3,0.2075,10.5936,0.2545,35.0
42.4,0.1995,10.5702,0.2472,35.0
42.5,0.2024,10.579,0.2515,35.0
42.6,0.2032,10.5807,0.2473,35.0
42.7,0.2035,10.5826,0.2463,35.0
42.8,0.2012,10.5757,0.2454,35.0
42.9,0.1995,10.5714,0.2475,35.0
43.0,0.1948,10.5564,0.2428,35.0
43.1,0.2012,10.5756,0.2448,35.0
43.2,0.1909,10.5467,0.2403,35.0
43.3,0.1904,10.5447,0.2423,35.0
43.4,0.1969,10.5642,0.237,35.0
43.5,0.196,10.5597,0.2382,35.0
43.6,0.1948,10.5577,0.2415,35.0
43.7,0.1858,10.5327,0.2387,35.0
43.8,0.1844,10.5279,0.2364,35.0
43.9,0.1886,10.539,0.2361,35.0
44.0,0.1855,10.5302,0.2291,35.0
44.1,0.1891,10.5419,0.2253,35.0
44.2,0.1868,10.5334,0.2262,35.0
44.3,0.1852,10.5301,0.2194,35.0
44.4,0.1757,10.5038,0.2221,35.0
44.5,0.1728,10.4956,0.222,35.0
44.6,0.1717,10.492,0.2159,35.0
44.7,0.1729,10.4938,0.2133,35.0
44.8,0.1726,10.4939,0.2125,35.0
44.9,0.1679,10.4801,0.2059,35.0
45.0,0.1651,10.4727,0.2093,35.0
45.1,0.1588,10.4535,0.2021,35.0
45.2,0.1567,10.448,0.2015,35.0
45.3,0.1649,10.472,0.193,35.0
45.4,0.1524,10.4367,0.1931,35.0
45.5,0.1496,10.4284,0.1886,35.0
45.6,0.1503,10.4296,0.1845,35.0
45.7,0.15,10.4283,0.1834,35.0
45.8,0.1476,10.4231,0.1858,35.0
45.9,0.145,10.4153,0.1745,35.0
46.0,0.1413,10.4056,0.1703,35.0
46.1,0.1408,10.4021,0.1669,35.0
46.2,0.1312,10.3762,0.1689,35.0
46.3,0.1356,10.3872,0.1599,35.0
46.4,0.1258,10.3597,0.1581,35.0
46.5,0.126,10.3598,0.1567,35.0
46.6,0.12,10.3437,0.1541,35.0
46.7,0.1195,10.3432,0.1502,35.0
46.8,0.1152,10.3305,0.1417,35.0
46.9,0.1117,10.3203,0.1445,35.0
47.0,0.1114,10.3192,0.1383,35.0
47.1,0.1082,10.311,0.132,35.0
47.2,0.1054,10.3023,0.1288,35.0
47.3,0.1047,10.2999,0.1295,35.0
47.4,0.0973,10.278,0.1238,35.0
47.5,0.0984,10.2817,0.1173,35.0
47.6,0.0958,10.2735,0.113,35.0
47.7,0.0906,10.2597,0.1111,35.0
47.8,0.0815,10.234,0.1033,35.0
47.9,0.0842,10.2421,0.1022,35.0
48.0,0.0794,10.2281,0.0941,35.0
48.1,0.0746,10.2146,0.0895,35.0
48.2,0.0673,10.1923,0.0912,35.0
48.3,0.073,10.2093,0.0817,35.0
48.4,0.0625,10.18,0.0791,35.0
48.5,0.0563,10.1625,0.0706,35.0
48.6,0.0571,10.1635,0.0684,35.0
48.7,0.0578,10.1652,0.0669,35.0
48.8,0.0489,10.1403,0.059,35.0
48.9,0.043,10.1226,0.0572,35.0
49.0,0.0406,10.118,0.0461,35.0
49.1,0.0412,10.1181,0.0443,35.0
49.2,0.039,10.1112,0.0421,35.0
49.3,0.0359,10.1039,0.0389,35.0
49.4,0.0312,10.0908,0.0309,35.0
49.5,0.0201,10.0578,0.0255,35.0
49.6,0.0149,10.0428,0.0208,35.0
49.7,0.0135,10.0389,0.0186,35.0
49.8,0.0171,10.0505,0.0142,35.0
49.9,0.0073,10.0214,0.0058,35.0
50.0,0.0006,10.0015,0.0005,35.0
50.1,-0.001,9.9981,0.0023,35.0
50.2,0.002,10.0069,-0.0034,35.0
50.3,-0.0081,9.9782,-0.0147,35.0
50.4,-0.0078,9.9784,-0.0178,35.0
50.5,-0.0178,9.9505,-0.0183,35.0
50.6,-0.0234,9.9333,-0.0235,35.0
50.7,-0.0251,9.9301,-0.0261,35.0
50.8,-0.0273,9.9237,-0.0345,35.0
50.9,-0.0246,9.9316,-0.0354,35.0
51.0,-0.0362,9.8985,-0.0442,35.0
51.1,-0.0336,9.9048,-0.0497,35.0
51.2,-0.0362,9.8979,-0.0567,35.0
51.3,-0.0403,9.8851,-0.0613,35.0
51.4,-0.0447,9.8737,-0.0607,35.0
51.5,-0.0509,9.8564,-0.0659,35.0
51.6,-0.0579,9.8356,-0.0719,35.0
51.7,-0.0562,9.841,-0.0795,35.0
51.8,-0.063,9.822,-0.0817,35.0
51.9,-0.07,9.8004,-0.0832,35.0
52.0,-0.0679,9.8065,-0.0895,35.0
52.1,-0.0758,9.7835,-0.095,35.0
52.2,-0.0744,9.7876,-0.0979,35.0
52.3,-0.0806,9.7703,-0.1049,35.0
52.4,-0.0799,9.7725,-0.1025,35.0
52.5,-0.0838,9.7618,-0.1075,35.0
52.6,-0.0934,9.7345,-0.1173,35.0
52.7,-0.0905,9.7426,-0.1178,35.0
52.8,-0.0918,9.7383,-0.1226,35.0
52.9,-0.1007,9.7124,-0.1235,35.0
53.0,-0.1003,9.7137,-0.1333,35.0
53.1,-0.1084,9.6911,-0.1365,35.0
53.2,-0.1139,9.6755,-0.1403,35.0
53.3,-0.1101,9.6862,-0.145,35.0
53.4,-0.1178,9.6654,-0.1415,35.0
53.5,-0.1212,9.655,-0.1521,35.0
53.6,-0.1198,9.6576,-0.1544,35.0
53.7,-0.1286,9.6329,-0.1589,35.0
53.8,-0.1269,9.6379,-0.1597,35.0
53.9,-0.1321,9.6235,-0.164,35.0
54.0,-0.137,9.6097,-0.1645,35.0
