   192.959854     ,   85.3954086     ,   85.6185684    
   193.279007     ,   85.6185684     ,   85.8414688    
   194.469482     ,   85.8414688     ,   86.0659103    
   194.998840     ,   86.0659103     ,   86.2905121    
   195.726944     ,   86.2905121     ,   86.5156937    
   195.880112     ,   86.5156937     ,   86.7402649    
   196.909805     ,   86.7402649     ,   86.9660187    
   197.469589     ,   86.9660187     ,   87.1919937    
   198.398148     ,   87.1919937     ,   87.4189453    
   198.933670     ,   87.4189453     ,   87.6460648    
   199.864746     ,   87.6460648     ,   87.8741531    
   200.349045     ,   87.8741531     ,   88.1022949    
   200.496918     ,   88.1022949     ,   88.3298111    
   200.719238     ,   88.3298111     ,   88.5568619    
   201.076431     ,   88.5568619     ,   88.7837143    
   201.400818     ,   88.7837143     ,   89.0103073    
   202.375076     ,   89.0103073     ,   89.2379456    
   202.833878     ,   89.2379456     ,   89.4655914    
   203.793320     ,   89.4655914     ,   89.6942444    
   204.424469     ,   89.6942444     ,   89.9232483    
   205.675964     ,   89.9232483     ,   90.1538315    
   206.201462     ,   90.1538315     ,   90.3845444    
   207.086838     ,   90.3845444     ,   90.6160965    
   207.004990     ,   90.6160965     ,   90.8465729    
   207.449142     ,   90.8465729     ,   91.0770111    
   207.987976     ,   91.0770111     ,   91.3076019    
   208.942551     ,   91.3076019     ,   91.5391693    
   209.408920     ,   91.5391693     ,   91.7707443    
   209.951385     ,   91.7707443     ,   92.0024719    
   210.432175     ,   92.0024719     ,   92.2342300    
   210.725586     ,   92.2342300     ,   92.4656601    
   211.759705     ,   92.4656601     ,   92.6982040    
   212.740219     ,   92.6982040     ,   92.9317474    
   213.658813     ,   92.9317474     ,   93.1661682    
   214.408752     ,   93.1661682     ,   93.4011307    
   214.757950     ,   93.4011307     ,   93.6358643    
   215.172058     ,   93.6358643     ,   93.8704910    
   215.982315     ,   93.8704910     ,   94.1057739    
   216.525009     ,   94.1057739     ,   94.3411942    
   216.851517     ,   94.3411942     ,   94.5763397    
   217.418793     ,   94.5763397     ,   94.8116684    
   217.699738     ,   94.8116684     ,   95.0466385    
   218.245041     ,   95.0466385     ,   95.2817535    
   218.626343     ,   95.2817535     ,   95.5166931    
   218.674286     ,   95.5166931     ,   95.7508316    
   218.682404     ,   95.7508316     ,   95.9841003    
   219.366074     ,   95.9841003     ,   96.2177811    
   219.593140     ,   96.2177811     ,   96.4510040    
   220.117355     ,   96.4510040     ,   96.6843338    
   220.319870     ,   96.6843338     ,   96.9171677    
   221.647827     ,   96.9171677     ,   97.1516266    
   221.958359     ,   97.1516266     ,   97.3857880    
   222.936951     ,   97.3857880     ,   97.6209030    
   224.072540     ,   97.6209030     ,   97.8572617    
   224.902176     ,   97.8572617     ,   98.0942841    
   225.312546     ,   98.0942841     ,   98.3311920    
   226.760651     ,   98.3311920     ,   98.5699081    
   227.814209     ,   98.5699081     ,   98.8096924    
   229.049881     ,   98.8096924     ,   99.0508804    
   229.533203     ,   99.0508804     ,   99.2920685    
   229.865005     ,   99.2920685     ,   99.5329742    
   230.226456     ,   99.5329742     ,   99.7736588    
   231.301285     ,   99.7736588     ,   100.015434    
   232.558182     ,   100.015434     ,   100.258629    
   232.988571     ,   100.258629     ,   100.501724    
   233.580627     ,   100.501724     ,   100.745010    
   234.991180     ,   100.745010     ,   100.989983    
   235.250900     ,   100.989983     ,   101.234535    
